485,2289
486,0
487,2435
488,0
489,2293
490,1
491,2302
492,0
493,2660
494,0
495,0
496,0
497,1967
498,0
499,2206
500,11
501,1692
502,0
503,1860
504,0
505,1866
506,0
507,1858
508,44
509,1802
510,1976
511,1846
512,1497
513,1701
514,199
515,214
516,320
517,1609
518,1667
519,1632
520,0
521,1893
522,0
523,1814
524,0
525,2018
526,0
527,1937
528,604
529,1542
530,1558
531,1631
532,1640
533,0
534,1750
535,600
536,1577
537,1763
538,1569
539,648
540,1072
541,1126
542,1633
543,180
544,174
545,0
546,0
547,2168
548,0
549,0
550,2007
551,521
552,0
553,0
554,1956
555,83
556,0
557,1882
558,302
559,1866
560,1917
561,1934
562,1890
563,1852
564,778
565,1725
566,1184
567,1678
568,0
569,1952
570,0
571,529
572,1479
573,1319
574,1555
575,10
576,0
577,2429
578,0
579,2389
580,0
581,190
582,1980
583,2041
584,0
585,0
586,1984
587,0
588,0
589,2050
590,75
591,0
592,2077
593,0
594,1695
595,0
596,1825
597,0
598,2094
599,0
600,1870
601,0
602,1891
603,0
604,129
605,1387
606,1713
607,84
608,0
609,1966
610,262
611,1897
612,1966
613,2045
614,235
615,238
616,670
617,22
618,1840
619,1842
620,1266
621,635
622,682
623,1968
624,0
625,2260
626,1147
627,51
628,1820
629,1859
630,567
631,2686
632,161
633,281
634,289
635,357
636,651
637,140
638,273
639,0
640,1939
641,0
642,1929
643,0
644,1921
645,0
646,2006
647,0
648,14
649,0
650,2169
651,0
652,2255
653,0
654,2254
655,0
656,0
657,2342
658,635
659,0
660,2342
661,13
662,2350
663,0
664,2282
665,0
666,2191
667,1642
668,35
669,38
670,23
671,3
672,2198
673,2301
674,0
675,2572
676,0
677,0
678,1961
679,83
680,0
681,2183
682,0
683,2301
684,0
685,2252
686,0
687,2429
688,0
689,2194
690,0
691,2302
692,0
693,0
694,2204
695,4
696,0
697,2040
698,2162
699,0
700,0
701,2014
702,0
703,0
704,2123
705,0
706,0
707,2011
708,0
709,0
710,2093
711,0
712,0
713,2128
714,0
715,0
716,2073
717,0
718,0
719,2043
720,24
721,0
722,2078
723,1586
724,915
725,423
726,460
727,51
728,1929
729,190
730,93
731,293
732,0
733,1905
734,0
735,9946
736,0
737,1926
738,0
739,105
740,0
741,1544
742,64
743,1933
744,1998
745,0
746,467
747,0
748,1973
749,0
750,64
751,0
752,114
753,0
754,953
755,0
756,573
757,0
758,45
759,0
760,33
761,0
762,1923
763,0
764,1663
765,57
766,66
767,45
768,74
769,387
770,0
771,1154
772,0
773,1729
774,0
775,54
776,0
777,70
778,6
779,101
780,107
781,0
782,129
783,10
784,1503
785,2025
786,0
787,68
788,0
789,54
790,10
791,475
792,440
793,0
794,1102
795,0
796,54
797,0
798,1496
799,0
800,1837
801,0
802,1945
803,0
804,1934
805,0
806,75
807,0
808,35
809,0
810,510
811,0
812,190
813,0
814,1495
815,0
816,1690
817,0
818,91
819,4303
820,160
821,911
822,1248
823,1129
824,1126
825,0
826,1568
827,0
828,1656
829,0
830,760
831,0
832,2009
833,0
834,1661
835,0
836,854
837,0
838,55
839,0
840,7
841,0
842,99
843,0
844,44
845,203
846,1885
847,1684
848,0
849,2023
850,0
851,1486
852,0
853,1762
854,0
855,477
856,0
857,798
858,0
859,1314
860,0
861,75
862,1768
863,695
864,105
865,117
866,0
867,936
868,0
869,78
870,112
871,929
872,943
873,0
874,2049
875,0
876,1870
877,856
878,0
879,0
880,2174
881,4294
882,1738
883,323
884,759
885,1433
886,364
887,0
888,2451
889,0
890,2063
891,0
892,1880
893,0
894,2016
895,779
896,1081
897,1079
898,43
899,1882
900,2017
901,2105
902,2003
903,0
904,2177
905,0
906,1894
907,71
908,1840
909,1855
910,0
911,1069
912,0
913,2365
914,0
915,1873
916,0
917,2083
918,0
919,2142
920,0
921,2420
922,0
923,2110
924,2174
925,2455
926,0
927,2017
928,34
929,1732
930,1725
931,332
932,1835
933,1830
934,2117
935,22
936,1781
937,1557
938,0
939,1550
940,0
941,1977
942,59
943,909
944,1753
945,0
946,2318
947,292
948,1578
949,1726
950,2149
951,1878
952,0
953,2293
954,17
955,2395
956,2405
957,1292
958,919
959,945
960,1897
961,2355
962,1974
963,2196
964,200
965,2190
966,2245
967,2189
968,0
969,0
970,2260
971,0
972,0
973,2423
974,0
975,1735
976,1643
977,0
978,1657
979,2013
980,2589
981,216
982,295
983,1402
984,1093
985,408
986,2139
987,655
988,1433
989,1457
990,0
991,2061
992,0
993,2185
994,0
995,1319
996,0
997,2237
998,103
999,2246
1000,2143
1001,2197
1002,2142
1003,139
1004,21
1005,1774
1006,1242
1007,0
1008,2132
1009,0
1010,2183
1011,20743
1012,3947
1013,1
1014,1833
1015,681
1016,0
1017,1889
1018,0
1019,1780
1020,69
1021,1659
1022,1660
1023,139
1024,1572
1025,1613
1026,1693
1027,1567
1028,0
1029,1678
1030,0
1031,1535
1032,272
1033,473
1034,475
1035,0
1036,618
1037,0
1038,592
1039,0
1040,1795
1041,0
1042,1804
1043,188
1044,1530
1045,1565
1046,0
1047,1894
1048,313
1049,1383
1050,1346
1051,251
1052,1325
1053,1145
1054,1268
1055,21
1056,1204
1057,1900
1058,0
1059,1731
1060,0
1061,0
1062,1789
1063,2844
1064,0
1065,1804
1066,0
1067,1629
1068,0
1069,1795
1070,0
1071,1935
1072,0
1073,1850
1074,1204
1075,304
1076,284
1077,0
1078,1747
1079,0
1080,0
1081,1407
1082,0
1083,2017
1084,0
1085,0
1086,0
1087,1711
1088,5576
1089,0
1090,1781
1091,0
1092,1508
1093,0
1094,1887
1095,330
1096,1356
1097,1359
1098,0
1099,2103
1100,0
1101,1694
1102,1151
1103,1271
1104,1805
1105,1444
1106,1691
1107,1456
1108,1720
1109,1491
1110,1496
1111,1392
1112,12
1113,1663
1114,1338
1115,0
1116,1311
1117,108
1118,977
1119,1625
1120,0
1121,1905
1122,17
1123,1535
1124,1938
1125,0
1126,1997
1127,1579
1128,237
1129,748
1130,115
1131,1170
1132,486
1133,1137
1134,861
1135,2213
1136,1638
1137,1131
1138,1179
1139,0
1140,1799
1141,2135
1142,1634
1143,1592
1144,1636
1145,1483
1146,47
1147,1240
1148,709
1149,0
1150,521
1151,0
1152,2027
1153,956
1154,1507
1155,748
1156,1475
1157,769
1158,40
1159,1688
1160,1655
1161,82
1162,1729
1163,1739
1164,100000
1165,3
1166,1484
1167,1880
1168,0
1169,1079
1170,0
1171,1287
1172,3
1173,895
1174,478
1175,199
1176,1437
1177,1417
1178,722
1179,1922
1180,1841
1181,474
1182,801
1183,1138
1184,1977
1185,1403
1186,0
1187,1204
1188,3882
1189,711
1190,930
1191,1079
1192,776
1193,826
1194,1182
1195,1089
1196,1130
1197,1735
1198,832
1199,456
1200,508
1201,1050
1202,1227
1203,1224
1204,0
1205,1278
1206,0
1207,1437
1208,1172
1209,1344
1210,1007
1211,643
1212,451
1213,0
1214,1687
1215,0
1216,1203
1217,17
1218,621
1219,884
1220,61
1221,0
1222,1012
1223,538
1224,962
1225,1055
1226,0
1227,1504
1228,0
1229,102
1230,0
1231,1278
1232,0
1233,1659
1234,0
1235,423
1236,944
1237,46
1238,1657
1239,1553
1240,1467
1241,0
1242,1777
1243,37
1244,1190
1245,1336
1246,1125
1247,0
1248,1348
1249,0
1250,2342
1251,0
1252,780
1253,7
1254,1087
1255,1431
1256,0
1257,864
1258,0
1259,2316
1260,0
1261,2023
1262,0
1263,1824
1264,125
1265,1025
1266,1039
1267,0
1268,1110
1269,2448
1270,37
1271,10
1272,19
1273,378
1274,0
1275,271
1276,0
1277,1432
1278,0
1279,2330
1280,60
1281,593
1282,93
1283,155
1284,616
1285,425
1286,311
1287,1447
1288,934
1289,0
1290,94
1291,948
1292,206
1293,1129
1294,1167
1295,897
1296,1344
1297,0
1298,773
1299,0
1300,2220
1301,58
1302,1345
1303,1394
1304,0
1305,1542
1306,0
1307,1348
1308,0
1309,1766
1310,369
1311,1225
1312,1110
1313,1251
1314,1623
1315,930
1316,174
1317,5
1318,0
1319,30
1320,0
1321,55
1322,9
1323,1189
1324,1644
1325,1118
1326,91
1327,1908
1328,1862
1329,1958
1330,0
1331,1389
1332,375
1333,424
1334,109
1335,583
1336,358
1337,1093
1338,1278
1339,2190
1340,1899
1341,1233
1342,1241
1343,0
1344,1627
1345,102
1346,2209
1347,607
1348,0
1349,1994
1350,0
1351,1963
1352,147
1353,1410
1354,1475
1355,458
1356,991
1357,510
1358,614
1359,0
1360,962
1361,0
1362,985
1363,48
1364,1734
1365,1894
1366,2208
1367,2157
1368,2050
1369,26
1370,1478
1371,1393
1372,0
1373,1604
1374,0
1375,2315
1376,0
1377,1697
1378,647
1379,1671
1380,2054
1381,1260
1382,1326
1383,1438
1384,2154
1385,1582
1386,1792
1387,1542
1388,1385
1389,171
1390,1313
1391,1210
1392,1052
1393,1606
1394,1550
1395,1619
1396,900
1397,1439
1398,904
1399,67
1400,1279
1401,1468
1402,660
1403,1800
1404,699
1405,1697
1406,1693
1407,1057
1408,1161
1409,0
1410,1727
1411,1126
1412,89
1413,189
1414,87
1415,419
1416,151
1417,78
1418,153
1419,1777
1420,1714
1421,0
1422,1383
1423,1267
1424,427
1425,357
1426,1744
1427,601
1428,404
1429,1668
1430,394
1431,504
1432,1520
1433,87
1434,61
1435,130
1436,0
1437,1179
1438,0
1439,1456
1440,41
1441,1767
1442,2062
1443,0
1444,497
1445,0
1446,2206
1447,0
1448,1587
1449,0
1450,1521
1451,0
1452,1724
1453,338
1454,791
1455,1828
1456,253
1457,1120
1458,1229
1459,1237
1460,193
1461,1040
1462,1092
1463,0
1464,1601
1465,0
1466,865
1467,0
1468,918
1469,2921
1470,521
1471,1038
1472,828
1473,1507
1474,882
1475,418
1476,949
1477,1172
1478,1189
1479,1034
1480,592
1481,6
1482,40
1483,801
1484,1113
1485,1009
1486,1303
1487,229
1488,664
1489,0
1490,1251
1491,347
1492,1009
1493,1118
1494,1249
1495,1170
1496,0
1497,1757
1498,0
1499,1494
1500,0
1501,1583
1502,0
1503,1049
1504,1446
1505,1484
1506,136
1507,144
1508,1567
1509,0
1510,1193
1511,87
1512,1210
1513,1214
1514,0
1515,1164
1516,0
1517,2361
1518,85
1519,1447
1520,1393
1521,1290
1522,405
1523,1694
1524,1313
1525,370
1526,207
1527,1616
1528,1673
1529,1520
1530,0
1531,1912
1532,0
1533,2175
1534,809
1535,256
1536,72
1537,95
1538,1033
1539,1204
1540,1271
1541,160
1542,1146
1543,210
1544,0
1545,2492
1546,411
1547,1767
1548,498
1549,1282
1550,1024
1551,1289
1552,1282
1553,1359
1554,1578
1555,1182
1556,0
1557,1414
1558,0
1559,965
1560,0
1561,1416
1562,71
1563,841
1564,892
1565,0
1566,1068
1567,245
1568,1330
1569,1504
1570,1304
1571,871
1572,1046
1573,592
1574,0
1575,1713
1576,161
1577,1651
1578,1601
1579,1663
1580,1729
1581,1848
1582,1616
1583,0
1584,1276
1585,3050
1586,1431
1587,1556
1588,51
1589,62
1590,157
1591,718
1592,702
1593,1457
1594,1130
1595,213
1596,0
1597,2375
1598,1483
1599,604
1600,1375
1601,635
1602,1799
1603,1503
1604,0
1605,1977
1606,0
1607,1799
1608,0
1609,1730
1610,139
1611,1653
1612,1652
1613,1736
1614,37
1615,1827
1616,1175
1617,1818
1618,1847
1619,1789
1620,0
1621,1565
1622,0
1623,1840
1624,0
1625,2293
1626,0
1627,164
1628,0
1629,1797
1630,0
1631,1657
1632,0
1633,1176
1634,0
1635,722
1636,0
1637,1760
1638,0
1639,1451
1640,0
1641,1414
1642,155
1643,1838
1644,1816
1645,0
1646,2147
1647,458
1648,1783
1649,3148
1650,1844
1651,1507
1652,1288
1653,1873
1654,52
1655,1554
1656,1629
1657,0
1658,376
1659,0
1660,1645
1661,0
1662,968
1663,13
1664,1093
1665,1648
1666,1475
1667,0
1668,1470
1669,85
1670,1023
1671,1130
1672,0
1673,1444
1674,0
1675,145
1676,1250
1677,0
1678,1433
1679,0
1680,581
1681,0
1682,1578
1683,184
1684,1402
1685,1422
1686,0
1687,1245
1688,0
1689,1145
1690,30
1691,1791
1692,1581
1693,16
1694,1696
1695,1576
1696,50
1697,1555
1698,1747
1699,1693
1700,0
1701,1848
1702,0
1703,1082
1704,389
1705,216
1706,1585
1707,711
1708,0
1709,1618
1710,203
1711,1877
1712,1888
1713,0
1714,1149
1715,102
1716,1946
1717,2189
1718,1286
1719,820
1720,10
1721,2311
1722,2336
1723,1485
1724,1104
1725,1913
1726,2231
1727,1407
1728,1792
1729,1144
1730,1928
1731,2250
1732,0
1733,1140
1734,39
1735,1766
1736,1686
1737,392
1738,327
1739,1170
1740,733
1741,418
1742,4101
1743,1104
1744,563
1745,1403
1746,546
1747,2933
1748,1143
1749,2167
1750,1178
1751,642
1752,2143
1753,17
1754,1270
1755,3878
1756,0
1757,1549
1758,0
1759,1658
1760,537
1761,84
1762,2024
1763,2276
1764,0
1765,2337
1766,2829
1767,44
1768,493
1769,865
1770,1593
1771,1778
1772,846
1773,34
1774,31
1775,1393
1776,1751
1777,2041
1778,0
1779,1409
1780,104
1781,1307
1782,1301
1783,0
1784,1350
1785,0
1786,1177
1787,0
1788,945
1789,0
1790,71
1791,947
1792,212
1793,223
1794,878
1795,867
1796,131
1797,611
1798,54
1799,41
1800,3704
1801,112
1802,232
1803,451
1804,138
1805,147
1806,135
1807,91
1808,216
1809,202
1810,121
1811,391
1812,95
1813,391
1814,450
1815,62
1816,211
1817,216
1818,104
1819,1111
1820,102
1821,400
1822,119
1823,0
1824,1908
1825,0
1826,1338
1827,6
1828,1073
1829,965
1830,0
1831,572
1832,0
1833,1301
1834,0
1835,1383
1836,1331
1837,639
1838,1346
1839,1800
1840,702
1841,1239
1842,1384
1843,1224
1844,1438
1845,1091
1846,475
1847,350
1848,1454
1849,1092
1850,389
1851,1212
1852,1513
1853,1815
1854,1207
1855,0
1856,1798
1857,7
1858,1535
1859,1432
1860,0
1861,1536
1862,0
1863,2118
1864,34
1865,1763
1866,895
1867,1438
1868,1374
1869,1881
1870,57
1871,1817
1872,1794
1873,0
1874,1319
1875,451
1876,856
1877,940
1878,0
1879,1530
1880,1116
1881,1116
1882,725
1883,728
1884,726
1885,680
1886,537
1887,555
1888,0
1889,1168
1890,181
1891,557
1892,1128
1893,1449
1894,1213
1895,1377
1896,0
1897,2043
1898,0
1899,1472
1900,0
1901,1077
1902,1042
1903,432
1904,96
1905,0
1906,58
1907,1373
1908,1709
1909,0
1910,1290
1911,0
1912,1576
1913,166
1914,1554
1915,1573
1916,0
1917,0
1918,1936
1919,0
1920,73
1921,1764
1922,1784
1923,4493
1924,0
1925,2202
1926,58
1927,1900
1928,1920
1929,532
1930,1902
1931,1620
1932,1599
1933,0
1934,808
1935,96
1936,1727
1937,1832
1938,310
1939,1571
1940,1812
1941,1638
1942,0
1943,1536
1944,3
1945,1901
1946,1843
1947,0
1948,2012
1949,0
1950,1850
1951,23
1952,1730
1953,1814
1954,0
1955,2042
1956,0
1957,1702
1958,808
1959,1914
1960,1820
1961,1654
1962,1714
1963,1527
1964,1651
1965,1939
1966,1795
1967,1693
1968,1461
1969,1503
1970,0
1971,1211
1972,4083
1973,499
1974,375
1975,1400
1976,1050
1977,1671
1978,1595
1979,1701
1980,1886
1981,1723
1982,386
1983,408
1984,1376
1985,1514
1986,1208
1987,1625
1988,1615
1989,1717
1990,1890
1991,1434
1992,2062
1993,0
1994,2056
1995,0
1996,38
1997,2296
1998,2056
1999,2178
2000,2265
2001,0
2002,0
2003,1750
2004,0
2005,0
2006,2159
2007,88
2008,0
2009,0
2010,2336
2011,91
2012,1529
2013,1735
2014,1547
2015,1011
2016,906
2017,0
2018,2072
2019,0
2020,2113
2021,0
2022,874
2023,2101
2024,1948
2025,1932
2026,1855
2027,1900
2028,0
2029,0
2030,2296
2031,4
2032,0
2033,2718
2034,908
2035,1606
2036,1657
2037,0
2038,0
2039,2859
2040,221
2041,874
2042,1458
2043,1489
2044,3213
2045,366
2046,622
2047,407
2048,2146
2049,628
2050,95
2051,2160
2052,2235
2053,916
2054,1525
2055,1685
2056,1565
2057,9
2058,0
2059,1401
2060,865
2061,787
2062,0
2063,99
2064,2183
2065,2085
2066,0
2067,12
2068,0
2069,2219
2070,567
2071,1480
2072,1520
2073,52
2074,0
2075,311
2076,2009
2077,2031
2078,15
2079,0
2080,2473
2081,0
2082,2185
2083,1028
2084,1315
2085,1341
2086,300
2087,0
2088,0
2089,1979
2090,1554
2091,0
2092,495
2093,0
2094,1257
2095,309
2096,1170
2097,1251
2098,478
2099,0
2100,1578
2101,0
2102,525
2103,0
2104,2003
2105,195
2106,1628
2107,1508
2108,0
2109,0
2110,2070
2111,181
2112,0
2113,2719
2114,0
2115,2550
2116,0
2117,2374
2118,0
2119,2345
2120,0
2121,2368
2122,0
2123,2482
2124,0
2125,0
2126,2376
2127,0
2128,0
2129,2575
2130,0
2131,13
2132,2484
2133,1898
2134,2428
2135,2245
2136,2323
2137,0
2138,2800
2139,0
2140,0
2141,0
2142,2409
2143,668
2144,153
2145,0
2146,2000
2147,68
2148,2072
2149,2057
2150,1984
2151,2080
2152,0
2153,1547
2154,0
2155,2024
2156,0
2157,2072
2158,31
2159,1101
2160,1946
2161,8373
2162,0
2163,2418
2164,1
2165,2229
2166,2300
2167,0
2168,467
2169,0
2170,2087
2171,0
2172,1054
2173,70
2174,1953
2175,1900
2176,0
2177,2193
2178,0
2179,495
2180,0
2181,2296
2182,3
2183,2217
2184,1485
2185,230
2186,1946
2187,1959
2188,1756
2189,553
2190,2296
2191,584
2192,602
2193,1603
2194,1537
2195,0
2196,2148
2197,0
2198,2270
2199,76
2200,2036
2201,2023
2202,223
2203,1985
2204,2082
2205,1990
2206,0
2207,2298
2208,376
2209,1902
2210,1946
2211,474
2212,0
2213,2083
2214,0
2215,2331
2216,0
2217,2067
2218,0
2219,2050
2220,0
2221,2037
2222,150
2223,0
2224,2340
2225,50
2226,2138
2227,2107
2228,2091
2229,0
2230,2248
2231,202
2232,2004
2233,2043
2234,2053
2235,0
2236,2029
2237,146
2238,55
2239,2361
2240,2407
2241,82
2242,1791
2243,1858
2244,239
2245,1724
2246,1752
2247,0
2248,2022
2249,0
2250,487
2251,344
2252,2253
2253,2081
2254,2144
2255,2096
2256,0
2257,2164
2258,0
2259,2331
2260,0
2261,0
2262,2539
2263,19
2264,0
2265,2304
2266,657
2267,2462
2268,785
2269,2352
2270,1779
2271,2418
2272,2126
2273,0
2274,2188
2275,0
2276,0
2277,2104
2278,0
2279,0
2280,2554
2281,4
2282,0
2283,0
2284,2096
2285,0
2286,67
2287,2460
2288,2468
2289,162
2290,0
2291,2212
2292,2202
2293,0
2294,2113
2295,0
2296,2136
2297,19
2298,0
2299,0
2300,2252
2301,0
2302,0
2303,2359
2304,0
2305,2441
2306,0
2307,2208
2308,0
2309,0
2310,322
2311,1874
2312,1875
2313,0
2314,87
2315,0
2316,2029
2317,0
2318,2046
2319,122
2320,1903
2321,1974
2322,45
2323,1980
2324,0
2325,765
2326,716
2327,329
2328,369
2329,610
2330,252
2331,252
2332,436
2333,496
2334,487
2335,1177
2336,216
2337,90
2338,767
2339,97
2340,0
2341,0
2342,2037
2343,1
2344,24
2345,0
2346,1489
2347,0
2348,2275
2349,0
2350,0
2351,2230
2352,10
2353,656
2354,0
2355,2241
2356,0
2357,2363
2358,0
2359,2543
2360,0
2361,2391
2362,0
2363,2056
2364,0
2365,2211
2366,19
2367,2359
2368,2325
2369,2153
2370,0
2371,2346
2372,0
2373,1964
2374,223
2375,1901
2376,2097
2377,0
2378,2178
2379,696
2380,1941
2381,1724
2382,1671
2383,2140
2384,0
2385,0
2386,2389
2387,5
2388,0
2389,0
2390,2309
2391,32
2392,0
2393,2406
2394,0
2395,2391
2396,14
2397,0
2398,191
2399,2147
2400,2133
2401,0
2402,8
2403,2256
2404,2165
2405,0
2406,0
2407,2486
2408,686
2409,0
2410,555
2411,1911
2412,1942
2413,14
2414,0
2415,1307
2416,0
2417,2794
2418,0
2419,1809
2420,1073
2421,756
2422,694
2423,611
2424,0
2425,1346
2426,0
2427,1401
2428,29
2429,0
2430,2513
2431,0
2432,2354
2433,0
2434,1225
2435,750
2436,762
2437,0
2438,0
2439,2550
2440,21
2441,0
2442,2388
2443,0
2444,2265
2445,126
2446,2109
2447,1913
2448,0
2449,2359
2450,0
2451,901
2452,1315
2453,1353
2454,0
2455,0
2456,2381
2457,0
2458,0
2459,2453
2460,0
2461,0
2462,2325
2463,0
2464,0
2465,2905
2466,0
2467,0
2468,2260
2469,65
2470,309
2471,0
2472,1786
2473,0
2474,2163
2475,357
2476,2036
2477,655
2478,1600
2479,1617
2480,278
2481,0
2482,1661
2483,985
2484,1617
2485,1424
2486,1761
2487,1024
2488,1660
2489,1371
2490,1424
2491,1458
2492,1558
2493,1652
2494,1806
2495,0
2496,1932
2497,0
2498,1637
2499,0
2500,699
2501,0
2502,2368
2503,0
2504,2151
2505,0
2506,2133
2507,0
2508,2056
2509,0
2510,2141
2511,348
2512,1852
2513,1639
2514,2083
2515,0
2516,2358
2517,0
2518,2450
2519,16
2520,2350
2521,2249
2522,3
2523,2259
2524,2203
2525,0
2526,2388
2527,0
2528,2501
2529,26
2530,55
2531,0
2532,2201
2533,0
2534,2590
2535,0
2536,2623
2537,0
2538,1568
2539,76
2540,116
2541,2152
2542,2169
2543,0
2544,2231
2545,692
2546,0
2547,0
2548,2400
2549,0
2550,0
2551,2398
2552,4
2553,134
2554,2086
2555,2186
2556,2222
2557,0
2558,2302
2559,77
2560,0
2561,2167
2562,0
2563,2236
2564,0
2565,2199
2566,0
2567,0
2568,1736
2569,0
2570,718
2571,909
2572,1649
2573,1430
2574,0
2575,2284
2576,0
2577,0
2578,1802
2579,63
2580,60
2581,2468
2582,2478
2583,123
2584,2326
2585,2335
2586,0
2587,0
2588,2111
2589,0
2590,0
2591,2464
2592,0
2593,2568
2594,41
2595,0
2596,2344
2597,5
2598,2451
2599,2449
2600,120
2601,2139
2602,2200
2603,2890
2604,335
2605,1609
2606,1649
2607,1760
2608,6416
2609,454
2610,1781
2611,1720
2612,430
2613,465
2614,421
2615,1521
2616,505
2617,445
2618,1886
2619,460
2620,1778
2621,1979
2622,1585
2623,285
2624,1991
2625,2280
2626,2007
2627,1117
2628,640
2629,1705
2630,506
2631,494
2632,1992
2633,2006
2634,1522
2635,102
2636,112
2637,1910
2638,0
2639,1960
2640,44
2641,2184
2642,2156
2643,0
2644,1986
2645,271
2646,0
2647,1989
2648,4901
2649,872
2650,1017
2651,105
2652,491
2653,459
2654,1470
2655,1521
2656,750
2657,1100
2658,174
2659,0
2660,2006
2661,9
2662,0
2663,2219
2664,0
2665,2505
2666,353
2667,0
2668,2087
2669,0
2670,2025
2671,6636
2672,57
2673,95
2674,134
2675,0
2676,1937
2677,0
2678,1728
2679,0
2680,150
2681,2
2682,1881
2683,294
2684,0
2685,2335
2686,100
2687,2821
2688,2364
2689,2723
2690,1
2691,2000
2692,312
2693,0
2694,1905
2695,551
2696,1519
2697,140
2698,97
2699,1576
2700,0
2701,2307
2702,220
2703,1987
2704,2039
2705,2001
2706,0
2707,1347
2708,0
2709,1629
2710,0
2711,2930
2712,790
2713,837
2714,1600
2715,1529
2716,196
2717,204
2718,0
2719,318
2720,1510
2721,2153
2722,2357
2723,2386
2724,1966
2725,2036
2726,0
2727,2110
2728,211
2729,2460
2730,217
2731,0
2732,0
2733,2097
2734,99
2735,122
2736,0
2737,2124
2738,0
2739,2092
2740,0
2741,0
